time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,pred_time,nr_time,ctrl_callback_time,metadata
9.5367431640625e-07,0.010483860969543457,-0.005014768801629543,-0.02444908395409584,-0.021669032137745275,0.6935150256235927,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.002125978469848633,0.002125978469848633,0.0028471946716308594,Sim
0.010263919830322266,0.010474496521055698,-0.005038953386247158,-0.024418707937002182,-0.02166215742165122,0.6935150256235927,0.00028068955242266884,0.00012736188376601007,-4.981474555983491e-07,0.0,0.0,-0.6,0.0,0.002097606658935547,0.002097606658935547,0.0029032230377197266,flat wardi normal
0.019884109497070312,0.010464495979249477,-0.005064599681645632,-0.024389030411839485,-0.021669184809199306,0.6935558243980565,0.0007591589046225948,0.0003539021479927068,-1.36490163487811e-06,0.0,0.0,-0.6,0.0,0.001786947250366211,0.001786947250366211,0.0023453235626220703,1x Speed
0.03010416030883789,0.01044634822756052,-0.005124023649841547,-0.024333378300070763,-0.02162385785214234,0.6936659824442168,0.0013782364796749182,0.0006579613443620353,-2.5098156208866e-06,0.0,0.0,-0.6,0.0,0.0018737316131591797,0.0018737316131591797,0.002588510513305664,circle_horz_ref_func
0.04016566276550293,0.01043821219354868,-0.00515617523342371,-0.02430723048746586,-0.021607689930296475,0.6938654775577364,0.002101290488891934,0.001022207902622262,-3.878540833781296e-06,0.0,0.0,-0.6,0.0,0.003961801528930664,0.003961801528930664,0.005009174346923828,0
0.05025768280029297,0.010429596528410912,-0.005190599709749222,-0.02428095042705536,-0.02160225704457277,0.6941682273809513,0.002896330705987369,0.0014333443137189636,-5.39276485598547e-06,0.0,0.0,-0.6,0.0,0.0026924610137939453,0.0026924610137939453,0.0035948753356933594,0
0.06015443801879883,0.01042206585407257,-0.0052270120941102505,-0.02425656095147133,-0.021586391072079443,0.6945838329466435,0.0037414620149979192,0.001880980647099,-7.093636885098332e-06,0.0,0.0,-0.6,0.0,0.001990079879760742,0.001990079879760742,0.002783536911010742,0
0.06986403465270996,0.010408547706902027,-0.0053005581721663475,-0.024177387356758118,-0.021579335411100624,0.6951187908164225,0.004620086555443544,0.002355284222406903,-8.918101725555842e-06,0.0,0.0,-0.6,0.0,0.0014448165893554688,0.0014448165893554688,0.0019681453704833984,0
0.08040618896484375,0.010404324159026146,-0.005338055081665516,-0.024121617898344994,-0.0215881721521743,0.6957773061092372,0.0055177017533902945,0.0028498539362518285,-1.092508709969375e-05,0.0,0.0,-0.6,0.0,0.0021398067474365234,0.0021398067474365234,0.0028839111328125,0
0.0902254581451416,0.010401462204754353,-0.005376399029046297,-0.02406756393611431,-0.021589605036704526,0.6965619058581244,0.006425952579492656,0.0033588611736397097,-1.3061916417485128e-05,0.0,0.0,-0.6,0.0,0.0018835067749023438,0.0018835067749023438,0.0026247501373291016,0
0.09987568855285645,0.010399236343801022,-0.005414594430476427,-0.024014852941036224,-0.021584697824043125,0.6974738314880313,0.007335607359348756,0.0038760551260827833,-1.5357422093242393e-05,0.0,0.0,-0.6,0.0,0.001718759536743164,0.001718759536743164,0.0022764205932617188,0
0.11017894744873047,0.010399559512734413,-0.005497531965374947,-0.023910455405712128,-0.021568615694377728,0.6985133184823995,0.008241600583046767,0.004397001314724092,-1.7643368896133713e-05,0.0,0.0,-0.6,0.0,0.0016551017761230469,0.0016551017761230469,0.0022993087768554688,0
0.1201941967010498,0.010399294085800648,-0.005542117636650801,-0.02386116422712803,-0.02157126090257788,0.6996797989889374,0.009145746508471919,0.004918805023898216,-1.9843173750455355e-05,0.0,0.0,-0.6,0.0,0.0023474693298339844,0.0023474693298339844,0.0033228397369384766,0
0.1299748420715332,0.01039868500083685,-0.0055882069282233715,-0.023813994601368904,-0.021580594576637135,0.7009720532553309,0.010044442705481216,0.0054374430268523954,-2.217444886146372e-05,0.0,0.0,-0.6,0.0,0.001598358154296875,0.001598358154296875,0.0021071434020996094,0
0.14004969596862793,0.010398304089903831,-0.00563599169254303,-0.023767773061990738,-0.02158254500932159,0.7023882758002133,0.010933798035683041,0.005949714248759704,-2.476105748218273e-05,0.0,0.0,-0.6,0.0,0.0017206668853759766,0.0017206668853759766,0.0024111270904541016,0
0.1499805450439453,0.009909234941005707,-0.005644386634230614,-0.023625066503882408,-0.0215923838072413,0.7039261576266187,0.011813895436421371,0.0064541103252478685,-2.7496506172810635e-05,0.0,0.0,-0.6,0.0,0.001596212387084961,0.001596212387084961,0.002160310745239258,0
0.16001081466674805,0.009670908562839031,-0.005651325453072786,-0.02355627529323101,-0.021592855536785527,0.7055829482915575,0.012684436822224402,0.006937176517736574,-3.064221624791168e-05,0.0,0.0,-0.6,0.0,0.0016019344329833984,0.0016019344329833984,0.0022263526916503906,0
0.17014503479003906,0.00943668931722641,-0.00565960630774498,-0.023488862439990044,-0.021593427532929196,0.7073555051020628,0.01353803812060566,0.00739479490898583,-3.359820963631241e-05,0.0,0.0,-0.6,0.0,0.0015919208526611328,0.0015919208526611328,0.002229928970336914,0
0.17999625205993652,0.009205684997141361,-0.0056708743795752525,-0.023423874750733376,-0.021582443127821305,0.7092403114481527,0.014373101408084808,0.007823013017120907,-3.674406085857595e-05,0.0,0.0,-0.6,0.0,0.0015053749084472656,0.0015053749084472656,0.001992940902709961,0
0.19009947776794434,0.008753138594329357,-0.005699066910892725,-0.02330218069255352,-0.021579955753778222,0.7112335034827579,0.015188831303985972,0.008218223862500413,-3.95294831925926e-05,0.0,0.0,-0.6,0.0,0.0015404224395751953,0.0015404224395751953,0.0021436214447021484,0
0.1999666690826416,0.008532766252756119,-0.005714063532650471,-0.023246681317687035,-0.02157109858658431,0.7133308829406951,0.015981237661657082,0.008574541340280187,-4.2517275266619346e-05,0.0,0.0,-0.6,0.0,0.0016584396362304688,0.0016584396362304688,0.002299070358276367,0
0.2098684310913086,0.008314624428749084,-0.005728837102651596,-0.023193156346678734,-0.021560246028359147,0.7155279436308011,0.01674660634122254,0.008892283078700738,-4.560481901830282e-05,0.0,0.0,-0.6,0.0,0.0015027523040771484,0.0015027523040771484,0.002075672149658203,0
0.2200312614440918,0.008098175749182701,-0.0057443659752607346,-0.02313256449997425,-0.021565500097353682,0.7178198883618937,0.01748327148699693,0.009170060288298636,-4.884971885377669e-05,0.0,0.0,-0.6,0.0,0.0016460418701171875,0.0016460418701171875,0.0023038387298583984,0
0.22995972633361816,0.007885037921369076,-0.0057604992762207985,-0.02307484671473503,-0.021558109792923805,0.7202016713714497,0.01819217976312021,0.009408123144094017,-5.231510830976726e-05,0.0,0.0,-0.6,0.0,0.0015408992767333984,0.0015408992767333984,0.002096414566040039,0
0.24010276794433594,0.007675541564822197,-0.005776157137006521,-0.023020142689347267,-0.021549726359639598,0.7226680019507334,0.01886961535866947,0.009607125595213173,-5.551226612495077e-05,0.0,0.0,-0.6,0.0,0.0019338130950927734,0.0019338130950927734,0.0026824474334716797,0
0.2502734661102295,0.007268443703651428,-0.005807964596897364,-0.022926699370145798,-0.021546950124783217,0.7252133589731902,0.0195139287929194,0.009768986929184,-5.76458855126235e-05,0.0,0.0,-0.6,0.0,0.0026688575744628906,0.0026688575744628906,0.003650188446044922,0
0.25997042655944824,0.0070705595426261425,-0.005824791733175516,-0.02289488911628723,-0.021550501185537932,0.7278320131363069,0.020122406421094592,0.009894367136332256,-5.9934906198908934e-05,0.0,0.0,-0.6,0.0,0.0017604827880859375,0.0017604827880859375,0.0023756027221679688,0
0.27011656761169434,0.006876223720610142,-0.005842023994773626,-0.022875774651765823,-0.021537066290394223,0.7305179735939136,0.020694909604445602,0.009985564379489135,-6.18562885764093e-05,0.0,0.0,-0.6,0.0,0.0016024112701416016,0.0016024112701416016,0.0021963119506835938,0
0.28021812438964844,0.0066830310970544815,-0.0058593470603227615,-0.022872930392622948,-0.021538834010375606,0.7332650427858528,0.021231619377400188,0.010044276327944128,-6.318398313832667e-05,0.0,0.0,-0.6,0.0,0.0015506744384765625,0.0015506744384765625,0.0021734237670898438,0
0.28987574577331543,0.006299973465502262,-0.005891735199838877,-0.02293090708553791,-0.02156182590633264,0.7360668205055257,0.021729751900437046,0.01007194505948158,-6.32370989049421e-05,0.0,0.0,-0.6,0.0,0.001508474349975586,0.001508474349975586,0.0020208358764648438,0
0.2999997138977051,0.006111417431384325,-0.005907728336751461,-0.02299676090478897,-0.021576618497427633,0.7389167194633428,0.022180212932937312,0.010064817172378912,-6.431410365231395e-05,0.0,0.0,-0.6,0.0,0.0013070106506347656,0.0013070106506347656,0.0018842220306396484,0
0.3097987174987793,0.005925006698817015,-0.0059244283474981785,-0.02308911830186844,-0.02157978757599127,0.7418078456628272,0.02258662229429719,0.010027190757869243,-6.53521331937105e-05,0.0,0.0,-0.6,0.0,0.0017864704132080078,0.0017864704132080078,0.0024175643920898438,0
0.3201282024383545,0.005740142427384853,-0.005941428709775209,-0.023210780695080757,-0.021561687478250824,0.744733173372761,0.022951304613780716,0.009960843861947004,-6.57601779750931e-05,0.0,0.0,-0.6,0.0,0.0023064613342285156,0.0023064613342285156,0.0031723976135253906,0
0.3303952217102051,0.0053762830793857574,-0.005977913271635771,-0.023558424785733223,-0.021550158012977504,0.7476855548318779,0.023275227464987475,0.009869242541156582,-6.371281950210146e-05,0.0,0.0,-0.6,0.0,0.003025531768798828,0.003025531768798828,0.004167318344116211,0
