time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,pred_time,nr_time,ctrl_callback_time,v_norm,metadata
1.430511474609375e-06,-0.013357670977711678,-0.015442118048667908,0.4161311686038971,0.01767200243331883,0.7163209305764893,0.35692447806495714,-0.24880352781022444,0.001242817730315267,0.0,0.0,-0.6,0.0,0.00424957275390625,0.00424957275390625,0.00525975227355957,51.39759364090962,Sim
0.00943899154663086,-0.013746166601777077,-0.01589520089328289,0.41752058267593384,0.017660482096892766,0.7203505994206978,0.22663198907991938,-0.18037973919937705,0.0014525845678485133,0.0,0.0,-0.6,0.0,0.002007007598876953,0.002007007598876953,0.002583026885986328,81.28673174887749,flat wardi normal
0.019493579864501953,-0.013947655446827412,-0.016127150505781174,0.4182493984699249,0.0176486195127085,0.7227707304633362,0.14234837136287024,-0.13000484757518424,0.0013158714098384947,0.0,0.0,-0.6,0.0,0.0020694732666015625,0.0020694732666015625,0.0025076866149902344,82.36061431049777,1x Speed
0.029495954513549805,-0.014154981821775436,-0.016361182555556297,0.4190009832382202,0.017652791439867983,0.7243241765678906,0.08880062596920289,-0.0951801285906697,0.0011069653334527993,0.0,0.0,-0.6,0.0,0.001998424530029297,0.001998424530029297,0.0025348663330078125,82.77960008057671,hover
0.039429426193237305,-0.014368104748427868,-0.01659630611538887,0.41977426409721375,0.01763873451352659,0.7253546611461209,0.05687766350161866,-0.06992650948429364,0.0008849756499083878,0.0,0.0,-0.6,0.0,0.0020661354064941406,0.0020661354064941406,0.0024950504302978516,82.99304639187565,0
0.04947996139526367,-0.014256960712373257,-0.016692494973540306,0.4197526276111603,0.0176410110744439,0.7260512360913205,0.03871674358363152,-0.04817680307709224,0.0006318033562848204,0.0,0.0,-0.6,0.0,0.001986980438232422,0.001986980438232422,0.002507925033569336,83.03817851551587,0
0.05955076217651367,-0.013943090103566647,-0.01656162738800049,0.4189974069595337,0.017656250233694156,0.7265276061915928,0.023692900400473494,-0.03171503989668151,0.00042967998712991126,0.0,0.0,-0.6,0.0,0.002000570297241211,0.002000570297241211,0.0025281906127929688,82.95939175571458,0
0.0694584846496582,-0.01364511251449585,-0.01644282229244709,0.41830167174339294,0.017638142298287703,0.7268558439895846,0.014567397751419226,-0.021039589711347232,0.0002923637041837201,0.0,0.0,-0.6,0.0,0.0017654895782470703,0.0017654895782470703,0.0021371841430664062,82.8848134207547,0
0.07955718040466309,-0.013362754136323929,-0.016334228217601776,0.41766443848609924,0.017645532442385307,0.7270831408093065,0.007643706231699391,-0.012819537051540314,0.00018325909905814297,0.0,0.0,-0.6,0.0,0.001994609832763672,0.001994609832763672,0.002471446990966797,82.80300873447379,0
0.08930540084838867,-0.012844335287809372,-0.016146516427397728,0.41655343770980835,0.017672349258832924,0.7272410677752812,0.002227031073036084,-0.005134013076003905,7.600907782240118e-05,0.0,0.0,-0.6,0.0,0.00191497802734375,0.00191497802734375,0.002437114715576172,82.5595979690382,0
0.09949922561645508,-0.012604577466845512,-0.016064010560512543,0.4160618185997009,0.017671739954807676,0.7273510492078609,-0.0017885760357637553,-0.0006688032324840503,1.6308223932473432e-05,0.0,0.0,-0.6,0.0,0.0018439292907714844,0.0018439292907714844,0.002279996871948242,82.30348869712631,0
0.10955500602722168,-0.012376945465803146,-0.0159881841391325,0.41554906964302063,0.01767349268206045,0.727427761872314,-0.0028853120146651143,0.001763634955409556,-1.9714094812775684e-05,0.0,0.0,-0.6,0.0,0.0020787715911865234,0.0020787715911865234,0.002665281295776367,81.99393463741478,0
0.11939167976379395,-0.012162511236965656,-0.015919696539640427,0.4150616228580475,0.01769681430346894,0.7274813274027532,-0.003238369382312409,0.0023303290682679828,-2.7935557029842597e-05,0.0,0.0,-0.6,0.0,0.001966714859008789,0.001966714859008789,0.0023221969604492188,81.6682076252496,0
0.12945175170898438,-0.011782041750848293,-0.015805166214704514,0.41415226459503174,0.017717391819907453,0.7275187583602089,-0.004244442088618856,0.0015526611199948386,-1.4390275749188846e-05,0.0,0.0,-0.6,0.0,0.002047300338745117,0.002047300338745117,0.0025413036346435547,80.99015654605888,0
0.13967609405517578,-0.011613105423748493,-0.01575968787074089,0.4137221872806549,0.017731656418492496,0.7275449281234243,-0.002811146700153322,0.0023488950657010906,-3.0144293608062133e-05,0.0,0.0,-0.6,0.0,0.002161741256713867,0.002161741256713867,0.002716064453125,80.60036443854538,0
0.14932823181152344,-0.011455601081252098,-0.01572199910879135,0.4133046865463257,0.017724543726977557,0.7275632314838971,-0.0017581614153586401,0.003431955031899529,-4.840627262656032e-05,0.0,0.0,-0.6,0.0,0.0020351409912109375,0.0020351409912109375,0.0024394989013671875,80.24451046234896,0
0.15964031219482422,-0.011308213695883751,-0.015692682936787605,0.4129021167755127,0.017753594335700503,0.7275760364474471,-0.0003880004205594307,0.004778433728640054,-7.005972168183228e-05,0.0,0.0,-0.6,0.0,0.0021877288818359375,0.0021877288818359375,0.0027132034301757812,79.9124858198762,0
0.16949963569641113,-0.01117042824625969,-0.0156707800924778,0.4125136435031891,0.017773005839552762,0.7275849962381596,-0.0010334877718327638,0.004804477734900784,-6.909508405911855e-05,0.0,0.0,-0.6,0.0,0.0021338462829589844,0.0021338462829589844,0.0026502609252929688,79.57168421767209,0
0.17952752113342285,-0.010929370298981667,-0.0156446173787117,0.4117119312286377,0.01786043804974169,0.7275912665404587,-0.0034168581430813767,0.0048502515087824995,-6.74254036988969e-05,0.0,0.0,-0.6,0.0,0.002019643783569336,0.002019643783569336,0.002498626708984375,78.87749002774332,0
0.18947172164916992,-0.010824712924659252,-0.015638379380106926,0.4113282561302185,0.017884954287279847,0.7275956548013902,-0.003993055511823736,0.004092785504085129,-5.647282469261536e-05,0.0,0.0,-0.6,0.0,0.0019998550415039062,0.0019998550415039062,0.0025153160095214844,78.55050526464456,0
0.19944190979003906,-0.01073194108903408,-0.015636824071407318,0.4109543561935425,0.017899808329768684,0.7275987258744603,-0.003917402394288775,0.0024507231613806694,-3.360486590734404e-05,0.0,0.0,-0.6,0.0,0.002064943313598633,0.002064943313598633,0.002485990524291992,78.21281355331736,0
0.20974993705749512,-0.010514691472053528,-0.01566169783473015,0.4098767042160034,0.01793195789645241,0.7276008758617495,-0.003870954534192259,0.005010814767828034,-7.08963603772959e-05,0.0,0.0,-0.6,0.0,0.00191497802734375,0.00191497802734375,0.0022864341735839844,77.19422428665798,0
0.21966075897216797,-0.010514691472053528,-0.01566169783473015,0.4098767042160034,0.01793195789645241,0.7276023802434863,-0.002420655914770051,0.003638433864042271,-5.1240092313855105e-05,0.0,0.0,-0.6,0.0,0.0020253658294677734,0.0020253658294677734,0.0025649070739746094,77.19417929794274,0
0.22935080528259277,-0.010413769632577896,-0.01570490188896656,0.40910446643829346,0.017965848344598113,0.7276034331847395,-0.0013178340586279809,0.0037780289528918146,-5.271079932679042e-05,0.0,0.0,-0.6,0.0,0.002283334732055664,0.002283334732055664,0.002714395523071289,76.51943748263784,0
0.23981022834777832,-0.010413769632577896,-0.01570490188896656,0.40910446643829346,0.017965848344598113,0.7276041700317112,-0.0008212033580005074,0.0027486673448210326,-3.8225432158549297e-05,0.0,0.0,-0.6,0.0,0.004229545593261719,0.004229545593261719,0.00507354736328125,76.51940206145473,0
0.24955344200134277,-0.010321897454559803,-0.015806354582309723,0.40798354148864746,0.01801314922545513,0.7276046862447583,-0.0025429558067998634,0.004452529111743764,-6.327603623066633e-05,0.0,0.0,-0.6,0.0,0.0032057762145996094,0.0032057762145996094,0.00377655029296875,75.53697727293698,0
0.2596745491027832,-0.010321897454559803,-0.015806354582309723,0.40798354148864746,0.01801314922545513,0.7276050472704072,-0.0015920498338197276,0.0032418520113639917,-4.5705770827583306e-05,0.0,0.0,-0.6,0.0,0.003253936767578125,0.003253936767578125,0.0039386749267578125,75.53693680839169,0
0.2698514461517334,-0.010302932932972908,-0.015894388779997826,0.40725022554397583,0.0180490169261001,0.7276052999335878,-0.0019340924971504518,0.002674928755543854,-3.866539269753614e-05,0.0,0.0,-0.6,0.0,0.002173900604248047,0.002173900604248047,0.002606630325317383,74.88026118871794,0
0.2794339656829834,-0.010302932932972908,-0.015894388779997826,0.40725022554397583,0.0180490169261001,0.7276054766617023,-0.0012133268792698247,0.0019485163989257641,-2.7857897115069068e-05,0.0,0.0,-0.6,0.0,0.0021414756774902344,0.0021414756774902344,0.0026183128356933594,74.88023665839506,0
0.28932714462280273,-0.010328344069421291,-0.01605127938091755,0.40607622265815735,0.01808434719854136,0.7276056007354653,-0.002295351056257654,0.003909310901490733,-5.5814936186147205e-05,0.0,0.0,-0.6,0.0,0.0019240379333496094,0.0019240379333496094,0.002297639846801758,73.91520022612632,0
0.29956722259521484,-0.010328344069421291,-0.01605127938091755,0.40607622265815735,0.01808434719854136,0.7276056873397596,-0.0014406950743913105,0.0028522212576488236,-4.027003725341763e-05,0.0,0.0,-0.6,0.0,0.0026674270629882812,0.0026674270629882812,0.003233194351196289,73.91516504949242,0
0.309206485748291,-0.010382129810750484,-0.01618018187582493,0.40526798367500305,0.01812493026980095,0.7276057477733114,0.0012346213461143542,0.0008745458597984332,-9.137785988230485e-06,0.0,0.0,-0.6,0.0,0.0018413066864013672,0.0018413066864013672,0.0021698474884033203,73.27965235026983,0
0.3196253776550293,-0.010382129810750484,-0.01618018187582493,0.40526798367500305,0.01812493026980095,0.7276057900464845,0.0007810415963840681,0.0006417464177535282,-6.951536787991205e-06,0.0,0.0,-0.6,0.0,0.0021169185638427734,0.0021169185638427734,0.0026221275329589844,73.27964399125415,0
0.329282283782959,-0.010508744977414608,-0.016404682770371437,0.40404942631721497,0.01814763061956517,0.7276058198320104,-9.450085059308084e-05,0.0030294487420407653,-3.9873403996738565e-05,0.0,0.0,-0.6,0.0,0.0018639564514160156,0.0018639564514160156,0.002244234085083008,72.31740866693654,0
0.33960533142089844,-0.010508744977414608,-0.016404682770371437,0.40404942631721497,0.01814763061956517,0.7276058405803226,-5.425080767903446e-05,0.0022178717219620125,-2.915688497514924e-05,0.0,0.0,-0.6,0.0,0.002143383026123047,0.002143383026123047,0.0026578903198242188,72.31738075580182,0
0.3492913246154785,-0.01061328686773777,-0.016568494960665703,0.4031241834163666,0.0181381036296817,0.7276058552616064,0.000245875546727851,0.0033897355258399506,-4.366394601633293e-05,0.0,0.0,-0.6,0.0,0.0019032955169677734,0.0019032955169677734,0.002359151840209961,71.67996133966253,0
0.35947275161743164,-0.01061328686773777,-0.016568494960665703,0.4031241834163666,0.0181381036296817,0.7276058654112177,0.00016174452014374862,0.0024843066606317745,-3.2050501357460776e-05,0.0,0.0,-0.6,0.0,0.0020897388458251953,0.0020897388458251953,0.0025446414947509766,71.67993042843746,0
0.36940741539001465,-0.01080650556832552,-0.016833173111081123,0.4017210304737091,0.018167693247057082,0.7276058726893172,-0.0024108778796448445,0.0027753049915172426,-4.271736853359739e-05,0.0,0.0,-0.6,0.0,0.0017821788787841797,0.0017821788787841797,0.0021331310272216797,70.7383422602733,0
0.3796379566192627,-0.01080650556832552,-0.016833173111081123,0.4017210304737091,0.018167693247057082,0.7276058776162361,-0.0015227705979435503,0.0020317033844682907,-3.0549628111484436e-05,0.0,0.0,-0.6,0.0,0.0022039413452148438,0.0022039413452148438,0.002791881561279297,70.73831800343737,0
0.38924074172973633,-0.010958810336887836,-0.01702161692082882,0.40076324343681335,0.01820676365755004,0.7276058810175482,0.00038363648945797163,0.0020743319889701723,-2.5372083004787123e-05,0.0,0.0,-0.6,0.0,0.0018491744995117188,0.0018491744995117188,0.0021867752075195312,70.06185148390702,0
0.3994629383087158,-0.010958810336887836,-0.01702161692082882,0.40076324343681335,0.01820676365755004,0.7276058833494783,0.00024713536072137746,0.0015238323336188384,-1.8750046753268034e-05,0.0,0.0,-0.6,0.0,0.002099752426147461,0.002099752426147461,0.0026273727416992188,70.06183253317522,0
0.40944337844848633,-0.011221173219382763,-0.017325526103377342,0.3992082178592682,0.018252980661698854,0.7276058852485667,0.0003687519606331252,0.003678006157835869,-4.537056798003047e-05,0.0,0.0,-0.6,0.0,0.0022416114807128906,0.0022416114807128906,0.002638578414916992,69.09354758639932,0
0.4195578098297119,-0.011221173219382763,-0.017325526103377342,0.3992082178592682,0.018252980661698854,0.7276058864291283,0.00024096402390313452,0.0027046871888862147,-3.347515676446953e-05,0.0,0.0,-0.6,0.0,0.002002239227294922,0.002002239227294922,0.002457141876220703,69.09351487955493,0
0.4297482967376709,-0.011419358663260937,-0.017538482323288918,0.39811956882476807,0.018290069511170102,0.7276058871978531,-0.0008101292134375893,0.00207016473030301,-2.9076943606517966e-05,0.0,0.0,-0.6,0.0,0.0018146038055419922,0.0018146038055419922,0.002172231674194336,68.45366118820648,0
0.4393172264099121,-0.011419358663260937,-0.017538482323288918,0.39811956882476807,0.018290069511170102,0.7276058876800915,-0.0005113420069244066,0.0015217142550246873,-2.105705622253033e-05,0.0,0.0,-0.6,0.0,0.0018429756164550781,0.0018429756164550781,0.0022156238555908203,68.45364280813254,0
0.44945526123046875,-0.01131938211619854,-0.01740168407559395,0.3955213725566864,0.018276943829796347,0.7276058890741935,-0.0057286395513713,0.0038154611968985786,-6.95359353917653e-05,0.0,0.0,-0.6,0.0,0.0018477439880371094,0.0018477439880371094,0.0023145675659179688,67.63935309325642,0
0.4596066474914551,-0.011124991811811924,-0.01716643199324608,0.39350733160972595,0.018276239539979547,0.7276058906048235,-0.006744157321625899,0.005047764847133789,-8.899290126010716e-05,0.0,0.0,-0.6,0.0,0.0024564266204833984,0.0024564266204833984,0.003004789352416992,67.15679455952913,0
0.4693722724914551,-0.010940346866846085,-0.016939891502261162,0.39148280024528503,0.01828380454429985,0.7276058928533377,-0.009076488474338272,0.006216980491551233,-0.00011261625532629317,0.0,0.0,-0.6,0.0,0.0022237300872802734,0.0022237300872802734,0.0026204586029052734,66.67135746685405,0
0.47960829734802246,-0.010764160193502903,-0.016721408814191818,0.3894856572151184,0.01830820449937985,0.7276058951891805,-0.009570639137169719,0.007870462442805592,-0.00013475900120500466,0.0,0.0,-0.6,0.0,0.002438783645629883,0.002438783645629883,0.003004312515258789,66.2029191588566,0
0.48929929733276367,-0.01042946707457304,-0.016308430582284927,0.38556912541389465,0.01834245419273494,0.7276059017152197,-0.014321185406313997,0.012533169209517919,-0.0002107194093630048,0.0,0.0,-0.6,0.0,0.0020563602447509766,0.0020563602447509766,0.0024940967559814453,65.26547193901953,0
0.4994816780090332,-0.010271187871694565,-0.016112912446260452,0.38364648818969727,0.018339755021104468,0.727605905065144,-0.012444538038972157,0.01247794101270925,-0.00020068052332931457,0.0,0.0,-0.6,0.0,0.0019240379333496094,0.0019240379333496094,0.002336263656616211,64.80266717869662,0
0.5094306468963623,-0.010119389742612839,-0.0159258171916008,0.38174596428871155,0.018345366400307997,0.7276059062344654,-0.01036377375726288,0.012380268544633175,-0.00018933402093098585,0.0,0.0,-0.6,0.0,0.0018887519836425781,0.0018887519836425781,0.0023660659790039062,64.34189692737633,0
0.5194005966186523,-0.009974200278520584,-0.015746215358376503,0.37986594438552856,0.01834968166373767,0.7276059065742719,-0.010622038153467,0.011297724306140133,-0.00017715456673756064,0.0,0.0,-0.6,0.0,0.0019023418426513672,0.0019023418426513672,0.0022704601287841797,63.88769213572359,0
0.529390811920166,-0.009710772894322872,-0.015407152473926544,0.37612709403038025,0.018349067000112518,0.7276059085497067,-0.013431777334104316,0.01161277137737995,-0.0001936741475793385,0.0,0.0,-0.6,0.0,0.0019147396087646484,0.0019147396087646484,0.002384662628173828,62.96244388349685,0
0.5396015644073486,-0.00958884134888649,-0.015246796421706676,0.37426599860191345,0.018384618536533618,0.7276059092230017,-0.012508468425877722,0.011344717152929677,-0.00018564594217120245,0.0,0.0,-0.6,0.0,0.001980304718017578,0.001980304718017578,0.0024836063385009766,62.50706733019387,0
0.5492641925811768,-0.00947244931012392,-0.01509263925254345,0.37242206931114197,0.018401825822328678,0.7276059086401733,-0.0108122515982491,0.01110480521538319,-0.00017420849138509553,0.0,0.0,-0.6,0.0,0.0019185543060302734,0.0019185543060302734,0.002325773239135742,62.06897583240678,0
0.5595817565917969,-0.009361960925161839,-0.014944463968276978,0.37059447169303894,0.01841137199440575,0.727605907484636,-0.010370531191015483,0.010040243134577496,-0.00015994683271761644,0.0,0.0,-0.6,0.0,0.002106189727783203,0.002106189727783203,0.002663850784301758,61.631320571556344,0
0.5694229602813721,-0.009153666906058788,-0.014666760340332985,0.3669886291027069,0.01842815878781962,0.7276059083678407,-0.012429561001529022,0.011266299891033449,-0.00018411232647532846,0.0,0.0,-0.6,0.0,0.003756284713745117,0.003756284713745117,0.004290342330932617,60.80044480240308,0
0.579359769821167,-0.009056968614459038,-0.014536338858306408,0.3652081787586212,0.018427822490873318,0.7276059081415182,-0.010640962828245648,0.011493319476543288,-0.00017690143357470915,0.0,0.0,-0.6,0.0,0.0020084381103515625,0.0020084381103515625,0.0024330615997314453,60.38641203616854,0
0.5894701480865479,-0.008964309468865395,-0.0144108347594738,0.3634139895439148,0.018442262326810847,0.727605907506186,-0.010522725312819696,0.010689990594033721,-0.00016745164715610444,0.0,0.0,-0.6,0.0,0.0017783641815185547,0.0017783641815185547,0.0022635459899902344,59.95870044511659,0
0.599400520324707,-0.00887729600071907,-0.014289350248873234,0.3616313934326172,0.01845011118833166,0.7276059063126165,-0.00988762745081037,0.009755149436005322,-0.00015381418169820038,0.0,0.0,-0.6,0.0,0.0019183158874511719,0.0019183158874511719,0.0023152828216552734,59.53355031743314,0
0.609586238861084,-0.008641351945698261,-0.013953087851405144,0.35634753108024597,0.01848425888164164,0.7276059107952298,-0.015337975790860593,0.013707047732856347,-0.00022251353057715388,0.0,0.0,-0.6,0.0,0.0019183158874511719,0.0019183158874511719,0.0022895336151123047,58.26533215729024,0
0.6196475028991699,-0.008641351945698261,-0.013953087851405144,0.35634753108024597,0.01848425888164164,0.7276059087973006,-0.009873953839849103,0.01018804816877079,-0.0001566062022124261,0.0,0.0,-0.6,0.0,0.0021088123321533203,0.0021088123321533203,0.002656698226928711,58.265279162602454,0
0.6292905807495117,-0.008505568839609623,-0.013747983612120152,0.3528684377670288,0.018490330406296437,0.7276059094363432,-0.012368721598172892,0.011696196909382672,-0.00018515825585468931,0.0,0.0,-0.6,0.0,0.002205371856689453,0.002205371856689453,0.002653360366821289,57.43141765423981,0
0.6397128105163574,-0.008505568839609623,-0.013747983612120152,0.3528684377670288,0.018490330406296437,0.7276059064055059,-0.007970947179287168,0.008703909110363589,-0.00013081793289631752,0.0,0.0,-0.6,0.0,0.0034258365631103516,0.0034258365631103516,0.004220724105834961,57.43136830965197,0
0.6493165493011475,-0.008441762067377567,-0.013651982881128788,0.35113900899887085,0.01850852104594191,0.7276059042417077,-0.00740996289483983,0.009092480832015092,-0.00013180739360448235,0.0,0.0,-0.6,0.0,0.0025420188903808594,0.0025420188903808594,0.003110647201538086,57.01617081040171,0
0.659520149230957,-0.008324670605361462,-0.013473022729158401,0.34759190678596497,0.018519545312911032,0.7276059039834627,-0.009260069897285958,0.010322337506619645,-0.00015391719780473006,0.0,0.0,-0.6,0.0,0.0023963451385498047,0.0023963451385498047,0.0028791427612304688,56.196375232288425,0
0.669724702835083,-0.008271490223705769,-0.013389709405601025,0.345829576253891,0.018517700793210096,0.7276059032296724,-0.008012316625125068,0.010167781182087677,-0.00014573691007823151,0.0,0.0,-0.6,0.0,0.002139568328857422,0.002139568328857422,0.002645254135131836,55.78801939773822,0
0.6794083118438721,-0.008221468888223171,-0.013310826383531094,0.34407246112823486,0.018521948137453757,0.7276059017904478,-0.0066299619199493825,0.009173875114098447,-0.00012833954829642342,0.0,0.0,-0.6,0.0,0.001920938491821289,0.001920938491821289,0.0023415088653564453,55.37140342417189,0
